"","T","payoffAve","payoffStdDev","sigma","K","S0","r","C","Cup","Clow","D","Dup","Dlow","G","Gup","Glow"
"184",100,4.63750671701628,2.19897227896225,0.013,14,18.3,2e-04,4.54567793147052,4.64014206776361,4.45121379517744,0.988507823843148,0.994572475735649,0.982443171950651,0.012729820720625,0.011688485389727,0.0137711560515230
"185",100,4.73842032549567,2.21296659687268,0.013,14,18.4,2e-04,4.64459331662062,4.73965862518271,4.54952800805854,0.989891761385482,0.995840191797428,0.983943330973536,0.0160154830140868,0.0146252374358946,0.0174057285922569
"186",100,4.83948449730566,2.22666624641384,0.013,14,18.5,2e-04,4.74365628374762,4.83931010612309,4.64800246137215,0.991710920445965,0.997497523222828,0.985924317669102,0.0164410269891446,0.0149697535841709,0.0179123003941406
"187",100,4.9407692874873,2.23990714721278,0.013,14,18.6,2e-04,4.84293550070982,4.93915812982728,4.74671287159236,0.99317996678331,0.998834142514262,0.987525791052364,0.0103991123690639,0.00947341907584498,0.0113248056622828
"188",100,5.04213320390568,2.25299025927339,0.013,14,18.7,2e-04,4.94229227710428,5.03907693462595,4.84550761958262,0.993790742919778,0.999392207037997,0.988189278801559,0.00443810969990022,0.00406778656698581,0.00480843283279242
"189",100,5.14354261701389,2.26598575185772,0.013,14,18.8,2e-04,5.04169364929377,5.13903657123487,4.94435072735267,0.99406758872329,0.99964769982766,0.988487477618922,0.00330639748096218,0.00303270652943777,0.00358008843246438
"190",100,5.24496302112421,2.27896945119438,0.013,14,18.9,2e-04,5.14110579484894,5.23900647459148,5.0432051151064,0.99445202241597,0.999998748343884,0.988905296488052,0.00386324779984015,0.00352359566953009,0.00420289993015022
"191",100,5.34645087418611,2.29180951319852,0.013,14,19,2e-04,5.24058405377697,5.33903632090365,5.14213178665028,0.994840238283259,1.00035241896157,0.989328057604952,0.00293802800694909,0.00268370685403418,0.0031923491598862
"192",100,5.44795048996603,2.30463238102972,0.013,14,19.1,2e-04,5.34007384250559,5.43907695838379,5.2410707266274,0.99503962801736,1.00053548971469,0.98954376632003,0.00299649606698704,0.00272474568263625,0.00326824645136004
"193",100,5.54947902656272,2.31739646713826,0.013,14,19.2,2e-04,5.43959197938044,5.53914341884659,5.34004053991428,0.995439537496656,1.00089736809809,0.989981706895224,0.00569456460515205,0.00512794894562685,0.00626118026469946
"194",100,5.65106023997997,2.33004227449148,0.013,14,19.3,2e-04,5.53916175000492,5.63925643200341,5.43906706800644,0.99617854093839,1.00156107950382,0.990796002372969,0.00685087295255737,0.00614827597562595,0.00755346992944439
"195",100,5.75273956303696,2.34245582524023,0.013,14,19.4,2e-04,5.63882768756812,5.73945563474735,5.53819974038888,0.996809712087168,1.00212702329322,0.991492400881113,0.00390753802022026,0.0035081882943544,0.00430688774604171
"196",100,5.85444956078458,2.3547979551118,0.013,14,19.5,2e-04,5.73852369242236,5.83968183666205,5.63736554818266,0.996960048542435,1.00226271716269,0.991657379922177,0.00114463551776911,0.00103459822651253,0.00125467280902569
"197",100,5.95615955853219,2.36714333471853,0.013,14,19.6,2e-04,5.8382196972766,5.93990817817989,5.73653121637331,0.997038639190722,1.00233394293852,0.991743335442918,0.00126568278990824,0.00113770069885000,0.00139366488101089
"198",100,6.05788559193674,2.37945117612675,0.013,14,19.7,2e-04,5.9379314202605,6.04014862524976,5.83571421527125,0.997213185100416,1.00249025730246,0.99193611289838,0.00135250585571178,0.00121273380548903,0.00149227790597894
"199",100,6.15963120407855,2.39171167555500,0.013,14,19.8,2e-04,6.03766233429669,6.14040622964038,5.93491843895299,0.997309140361864,1.00257648969962,0.992041791024114,0.000479776307260593,0.000435585982772047,0.000523966631704731
"200",100,6.26137681622036,2.40397425045284,0.013,14,19.9,2e-04,6.13739324833287,6.24066392318968,6.03412257347607,0.997309140361868,1.00257737449901,0.99204090622472,0,8.78080095301215e-06,-8.78080099742107e-06
"201",100,6.36312242836217,2.41623886922081,0.013,14,20,2e-04,6.23712416236906,6.34092170454018,6.13332662019793,0.997309140361864,1.00257824585981,0.992040034863915,0.00029265861674066,0.000266844558960422,0.000318472674520898
"202",100,6.46486804050398,2.42850550089261,0.013,14,20.1,2e-04,6.33685507640525,6.44117957236164,6.23253058044885,0.997367672085216,1.00263074341080,0.992104600759625,0.00114328944067488,0.00101648011698874,0.00127009876438322
"203",100,6.56662559547431,2.44074202650638,0.013,14,20.2,2e-04,6.4365976967861,6.54144785322235,6.33174754034986,0.997537798249999,1.00278154188321,0.992294054616791,0.00166401672065941,0.00147339874767560,0.00185463469368763
"204",100,6.66840592020438,2.45291867469569,0.013,14,20.3,2e-04,6.53636263605525,6.64173588073828,6.43098939137221,0.997700475429348,1.00292542316034,0.992475527698362,0.00165549462967096,0.00146165527012965,0.00184933398923448
"205",100,6.77019666786998,2.46506769266994,0.013,14,20.4,2e-04,6.63613779187197,6.74203293785441,6.53024264588953,0.997868897175933,1.00307387293723,0.992663921414638,0.00142880377642651,0.00125875776424422,0.00159884978858660
"206",100,6.87201135741836,2.47715135783009,0.013,14,20.5,2e-04,6.73593641549043,6.84235065532573,6.62952217565514,0.997986236184634,1.00317717471319,0.99279529765608,0.000586695043591767,0.000516508879844224,0.000656881207294902
"207",100,6.97382604696675,2.48923502299023,0.013,14,20.6,2e-04,6.8357350391089,6.94266837279705,6.72880170542075,0.997986236184651,1.00317717471320,0.992795297656097,-2.22044604925031e-14,-4.44089209850063e-14,2.22044604925031e-14
"208",100,7.07564073651513,2.50131868815038,0.013,14,20.7,2e-04,6.93553366272736,7.04298609026837,6.82808123518636,0.99798623618463,1.00317717471318,0.992795297656084,-1.11022302462516e-13,-8.88178419700125e-14,-1.11022302462516e-13
"209",100,7.17745542606351,2.51340235331053,0.013,14,20.8,2e-04,7.03533228634582,7.14330380773969,6.92736076495196,0.99798623618463,1.00317717471318,0.992795297656075,0,2.22044604925031e-14,-4.44089209850063e-14
"210",100,7.2792701156119,2.52548601847067,0.013,14,20.9,2e-04,7.13513090996429,7.243621525211,7.02664029471757,0.99798623618463,1.00317717471318,0.992795297656075,0,-2.22044604925031e-14,2.22044604925031e-14
"211",100,7.38108480516027,2.53756968363082,0.013,14,21,2e-04,7.23492953358275,7.34393924268232,7.12591982448318,0.99798623618463,1.00317717471318,0.99279529765608,8.88178419700125e-14,4.44089209850063e-14,8.88178419700125e-14
"212",100,7.48289949470866,2.54965334879097,0.013,14,21.1,2e-04,7.33472815720122,7.44425696015364,7.22519935424879,0.997986236184647,1.00317717471319,0.992795297656093,2.22044604925031e-14,4.44089209850063e-14,0
"213",100,7.58471418425704,2.56173701395111,0.013,14,21.2,2e-04,7.43452678081968,7.54457467762496,7.3244788840144,0.997986236184634,1.00317717471319,0.99279529765608,-6.66133814775094e-14,-2.22044604925031e-14,-4.44089209850063e-14
"214",100,7.68652887380542,2.57382067911126,0.013,14,21.3,2e-04,7.53432540443814,7.64489239509628,7.42375841378,0.997986236184634,1.00317717471319,0.992795297656084,-2.22044604925031e-14,-2.22044604925031e-14,2.22044604925031e-14
"215",100,7.7883435633538,2.58590434427141,0.013,14,21.4,2e-04,7.6341240280566,7.7452101125676,7.52303794354561,0.99798623618463,1.00317717471318,0.992795297656084,0,-2.22044604925031e-14,0
"216",100,7.89015825290219,2.59798800943155,0.013,14,21.5,2e-04,7.73392265167507,7.84552783003892,7.62231747331122,0.997986236184634,1.00317717471318,0.992795297656084,1.11022302462516e-13,8.88178419700125e-14,6.66133814775094e-14
"217",100,7.99197294245057,2.6100716745917,0.013,14,21.6,2e-04,7.83372127529353,7.94584554751024,7.72159700307683,0.997986236184651,1.00317717471320,0.992795297656097,-6.66133814775094e-14,-6.66133814775094e-14,-8.88178419700125e-14
"218",100,8.09378763199895,2.62215533975185,0.013,14,21.7,2e-04,7.933519898912,8.04616326498156,7.82087653284244,0.99798623618462,1.00317717471317,0.992795297656066,-1.11022302462516e-13,-1.33226762955019e-13,-6.66133814775094e-14
"219",100,8.19560232154733,2.63423900491199,0.013,14,21.8,2e-04,8.03331852253046,8.14648098245287,7.92015606260804,0.99798623618463,1.00317717471317,0.992795297656084,1.11022302462516e-13,1.55431223447522e-13,1.55431223447522e-13
"220",100,8.29741701109572,2.64632267007214,0.013,14,21.9,2e-04,8.13311714614892,8.24679869992419,8.01943559237366,0.997986236184643,1.00317717471320,0.992795297656097,-2.22044604925031e-14,0,-4.44089209850063e-14
"221",100,8.3992317006441,2.65840633523229,0.013,14,22,2e-04,8.23291576976739,8.34711641739551,8.11871512213926,0.997986236184625,1.00317717471317,0.992795297656075,0,-8.88178419700125e-14,-2.22044604925031e-14
"222",100,8.50104639019248,2.67049000039243,0.013,14,22.1,2e-04,8.33271439338585,8.44743413486683,8.21799465190487,0.997986236184643,1.00317717471318,0.992795297656093,4.44089209850063e-14,8.88178419700125e-14,0
"223",100,8.60286107974086,2.68257366555258,0.013,14,22.2,2e-04,8.43251301700431,8.54775185233815,8.31727418167048,0.997986236184634,1.00317717471319,0.992795297656075,-4.44089209850063e-14,0,-8.88178419700125e-14
"224",100,8.70467576928924,2.69465733071273,0.013,14,22.3,2e-04,8.53231164062278,8.64806956980946,8.41655371143609,0.997986236184634,1.00317717471318,0.992795297656075,0,-8.88178419700125e-14,4.44089209850063e-14
"225",100,8.80649045883763,2.70674099587287,0.013,14,22.4,2e-04,8.63211026424124,8.74838728728078,8.5158332412017,0.997986236184634,1.00317717471317,0.992795297656084,0,4.44089209850063e-14,0
"226",100,8.908305148386,2.71882466103302,0.013,14,22.5,2e-04,8.7319088878597,8.8487050047521,8.6151127709673,0.997986236184634,1.00317717471319,0.992795297656075,8.88178419700125e-14,1.33226762955019e-13,8.88178419700125e-14
"227",100,9.0101198379344,2.73090832619317,0.013,14,22.6,2e-04,8.83170751147817,8.94902272222342,8.71439230073291,0.997986236184651,1.00317717471320,0.992795297656102,-4.44089209850063e-14,-8.88178419700125e-14,4.44089209850063e-14
"228",100,9.11193452748278,2.74299199135331,0.013,14,22.7,2e-04,8.93150613509663,9.04934043969474,8.81367183049852,0.997986236184625,1.00317717471317,0.992795297656084,-1.33226762955019e-13,-4.44089209850063e-14,-1.33226762955019e-13
"229",100,9.21374921703116,2.75507565651346,0.013,14,22.8,2e-04,9.0313047587151,9.14965815716606,8.91295136026413,0.997986236184625,1.00317717471319,0.992795297656075,4.44089209850063e-14,4.44089209850063e-14,0
"230",100,9.31556390657954,2.76715932167361,0.013,14,22.9,2e-04,9.13110338233356,9.24997587463738,9.01223089002974,0.997986236184634,1.00317717471318,0.992795297656084,4.44089209850063e-14,-8.88178419700125e-14,4.44089209850063e-14
"231",100,9.41737859612792,2.77924298683375,0.013,14,23,2e-04,9.23090200595202,9.3502935921087,9.11151041979535,0.997986236184634,1.00317717471317,0.992795297656084,8.88178419700125e-14,8.88178419700125e-14,8.88178419700125e-14
"232",100,9.5191932856763,2.7913266519939,0.013,14,23.1,2e-04,9.33070062957048,9.45061130958001,9.21078994956096,0.997986236184651,1.00317717471320,0.992795297656102,0,4.44089209850063e-14,0
"233",100,9.62100797522469,2.80341031715405,0.013,14,23.2,2e-04,9.43049925318895,9.55092902705133,9.31006947932657,0.997986236184634,1.00317717471318,0.992795297656084,-8.88178419700125e-14,-8.88178419700125e-14,-1.33226762955019e-13
"234",100,9.72282266477307,2.81549398231420,0.013,14,23.3,2e-04,9.53029787680741,9.65124674452265,9.40934900909217,0.997986236184634,1.00317717471318,0.992795297656075,0,0,0
"235",100,9.82463735432145,2.82757764747434,0.013,14,23.4,2e-04,9.63009650042588,9.75156446199397,9.50862853885778,0.997986236184634,1.00317717471318,0.992795297656084,-4.44089209850063e-14,-4.44089209850063e-14,0
"236",100,9.92645204386983,2.83966131263449,0.013,14,23.5,2e-04,9.72989512404434,9.85188217946529,9.60790806862339,0.997986236184625,1.00317717471317,0.992795297656075,4.44089209850063e-14,8.88178419700125e-14,0
"237",100,10.0282667334182,2.85174497779464,0.013,14,23.6,2e-04,9.8296937476628,9.9521998969366,9.707187598389,0.997986236184643,1.00317717471320,0.992795297656084,4.44089209850063e-14,4.44089209850063e-14,4.44089209850063e-14
"238",100,10.1300814229666,2.86382864295478,0.013,14,23.7,2e-04,9.92949237128127,10.0525176144079,9.8064671281546,0.997986236184634,1.00317717471318,0.992795297656084,-4.44089209850063e-14,-8.88178419700125e-14,4.44089209850063e-14
"239",100,10.2318961125150,2.87591230811493,0.013,14,23.8,2e-04,10.0292909948997,10.1528353318792,9.90574665792021,0.997986236184634,1.00317717471318,0.992795297656093,-4.44089209850063e-14,4.44089209850063e-14,-4.44089209850063e-14
"240",100,10.3337108020634,2.88799597327508,0.013,14,23.9,2e-04,10.1290896185182,10.2531530493506,10.0050261876858,0.997986236184625,1.00317717471319,0.992795297656075,-4.44089209850063e-14,-4.44089209850063e-14,-8.88178419700125e-14
"241",100,10.4355254916117,2.90007963843522,0.013,14,24,2e-04,10.2288882421367,10.3534707668219,10.1043057174514,0.997986236184625,1.00317717471317,0.992795297656075,1.33226762955019e-13,0,1.33226762955019e-13
"242",100,10.5373401811601,2.91216330359537,0.013,14,24.1,2e-04,10.3286868657551,10.4537884842932,10.2035852472170,0.997986236184651,1.00317717471319,0.992795297656102,4.44089209850063e-14,4.44089209850063e-14,0
"243",100,10.6391548707085,2.92424696875552,0.013,14,24.2,2e-04,10.4284854893736,10.5541062017645,10.3028647769826,0.997986236184634,1.00317717471318,0.992795297656075,-8.88178419700125e-14,-4.44089209850063e-14,-8.88178419700125e-14
"244",100,10.7409695602569,2.93633063391566,0.013,14,24.3,2e-04,10.5282841129920,10.6544239192358,10.4021443067483,0.997986236184634,1.00317717471318,0.992795297656084,0,0,4.44089209850063e-14
"245",100,10.8427842498053,2.94841429907581,0.013,14,24.4,2e-04,10.6280827366105,10.7547416367072,10.5014238365139,0.997986236184634,1.00317717471318,0.992795297656084,0,0,0
"246",100,10.9445989393537,2.96049796423596,0.013,14,24.5,2e-04,10.7278813602290,10.8550593541785,10.6007033662795,0.997986236184634,1.00317717471318,0.992795297656084,8.88178419700125e-14,8.88178419700125e-14,8.88178419700125e-14
"247",100,11.0464136289020,2.97258162939610,0.013,14,24.6,2e-04,10.8276799838474,10.9553770716498,10.6999828960451,0.997986236184651,1.00317717471320,0.992795297656102,0,0,-4.44089209850063e-14
"248",100,11.1482283184504,2.98466529455625,0.013,14,24.7,2e-04,10.9274786074659,11.0556947891211,10.7992624258107,0.997986236184634,1.00317717471318,0.992795297656075,-8.88178419700125e-14,-8.88178419700125e-14,-8.88178419700125e-14
"249",100,11.2500430079988,2.9967489597164,0.013,14,24.8,2e-04,11.0272772310844,11.1560125065924,10.8985419555763,0.997986236184634,1.00317717471318,0.992795297656084,0,0,4.44089209850063e-14
"250",100,11.3518576975472,3.00883262487654,0.013,14,24.9,2e-04,11.1270758547028,11.2563302240637,10.9978214853419,0.997986236184634,1.00317717471318,0.992795297656084,-4.44089209850063e-14,0,-4.44089209850063e-14
"251",100,11.4536723870956,3.02091629003669,0.013,14,25,2e-04,11.2268744783213,11.3566479415351,11.0971010151075,0.997986236184625,1.00317717471318,0.992795297656075,4.44089209850063e-14,8.88178419700125e-14,8.88178419700125e-14
"252",100,11.5554870766439,3.03299995519684,0.013,14,25.1,2e-04,11.3266731019398,11.4569656590064,11.1963805448731,0.997986236184643,1.00317717471320,0.992795297656102,4.44089209850063e-14,0,0
"253",100,11.6573017661923,3.04508362035698,0.013,14,25.2,2e-04,11.4264717255582,11.5572833764777,11.2956600746387,0.997986236184634,1.00317717471318,0.992795297656075,-8.88178419700125e-14,-1.33226762955019e-13,-1.77635683940025e-13
"254",100,11.7591164557407,3.05716728551713,0.013,14,25.3,2e-04,11.5262703491767,11.6576010939490,11.3949396044043,0.997986236184625,1.00317717471317,0.992795297656066,-4.44089209850063e-14,-4.44089209850063e-14,0
"255",100,11.8609311452891,3.06925095067728,0.013,14,25.4,2e-04,11.6260689727951,11.7579188114203,11.4942191341699,0.997986236184625,1.00317717471317,0.992795297656075,4.44089209850063e-14,4.44089209850063e-14,8.88178419700125e-14
"256",100,11.9627458348375,3.08133461583742,0.013,14,25.5,2e-04,11.7258675964136,11.8582365288917,11.5934986639356,0.997986236184634,1.00317717471318,0.992795297656084,1.33226762955019e-13,8.88178419700125e-14,1.33226762955019e-13
"257",100,12.0645605243859,3.09341828099757,0.013,14,25.6,2e-04,11.8256662200321,11.9585542463630,11.6927781937012,0.997986236184651,1.00317717471319,0.992795297656102,0,0,0
"258",100,12.1663752139342,3.10550194615772,0.013,14,25.7,2e-04,11.9254648436505,12.0588719638343,11.7920577234668,0.997986236184634,1.00317717471318,0.992795297656084,-8.88178419700125e-14,0,-1.33226762955019e-13
"259",100,12.2681899034826,3.11758561131786,0.013,14,25.8,2e-04,12.025263467269,12.1591896813056,11.8913372532324,0.997986236184634,1.00317717471319,0.992795297656075,0,-4.44089209850063e-14,0
"260",100,12.370004593031,3.12966927647801,0.013,14,25.9,2e-04,12.1250620908875,12.2595073987769,11.990616782998,0.997986236184634,1.00317717471317,0.992795297656084,0,-4.44089209850063e-14,4.44089209850063e-14
"261",100,12.4718192825794,3.14175294163816,0.013,14,26,2e-04,12.2248607145059,12.3598251162482,12.0898963127636,0.997986236184634,1.00317717471318,0.992795297656084,4.44089209850063e-14,1.77635683940025e-13,4.44089209850063e-14
"262",100,12.5736339721278,3.15383660679830,0.013,14,26.1,2e-04,12.3246593381244,12.4601428337196,12.1891758425292,0.997986236184643,1.00317717471321,0.992795297656093,-4.44089209850063e-14,-4.44089209850063e-14,0
"263",100,12.6754486616762,3.16592027195845,0.013,14,26.2,2e-04,12.4244579617429,12.5604605511909,12.2884553722948,0.997986236184625,1.00317717471317,0.992795297656084,-4.44089209850063e-14,-1.33226762955019e-13,-4.44089209850063e-14
"264",100,12.7772633512245,3.1780039371186,0.013,14,26.3,2e-04,12.5242565853613,12.6607782686622,12.3877349020604,0.997986236184634,1.00317717471318,0.992795297656084,4.44089209850063e-14,8.88178419700125e-14,-4.44089209850063e-14
"265",100,12.8790780407729,3.19008760227875,0.013,14,26.4,2e-04,12.6240552089798,12.7610959861335,12.4870144318260,0.997986236184634,1.00317717471319,0.992795297656075,-4.44089209850063e-14,-8.88178419700125e-14,-4.44089209850063e-14
"266",100,12.9808927303213,3.20217126743889,0.013,14,26.5,2e-04,12.7238538325982,12.8614137036048,12.5862939615916,0.997986236184625,1.00317717471317,0.992795297656075,8.88178419700125e-14,4.44089209850063e-14,1.33226762955019e-13
"267",100,13.0827074198697,3.21425493259904,0.013,14,26.6,2e-04,12.8236524562167,12.9617314210762,12.6855734913572,0.997986236184651,1.00317717471320,0.992795297656102,4.44089209850063e-14,1.33226762955019e-13,0
"268",100,13.1845221094181,3.22633859775919,0.013,14,26.7,2e-04,12.9234510798352,13.0620491385475,12.7848530211229,0.997986236184634,1.00317717471319,0.992795297656075,-1.33226762955019e-13,-1.33226762955019e-13,-1.33226762955019e-13
"269",100,13.2863367989664,3.23842226291933,0.013,14,26.8,2e-04,13.0232497034536,13.1623668560188,12.8841325508885,0.997986236184625,1.00317717471317,0.992795297656075,0,-4.44089209850063e-14,4.44089209850063e-14
"270",100,13.3881514885148,3.25050592807948,0.013,14,26.9,2e-04,13.1230483270721,13.2626845734901,12.9834120806541,0.997986236184634,1.00317717471318,0.992795297656084,4.44089209850063e-14,0,4.44089209850063e-14
"271",100,13.4899661780632,3.26258959323963,0.013,14,27,2e-04,13.2228469506906,13.3630022909614,13.0826916104197,0.997986236184634,1.00317717471317,0.992795297656084,8.88178419700125e-14,8.88178419700125e-14,8.88178419700125e-14
"272",100,13.5917808676116,3.27467325839977,0.013,14,27.1,2e-04,13.3226455743090,13.4633200084328,13.1819711401853,0.997986236184651,1.00317717471320,0.992795297656102,0,8.88178419700125e-14,-4.44089209850063e-14
"273",100,13.6935955571600,3.28675692355992,0.013,14,27.2,2e-04,13.4224441979275,13.5636377259041,13.2812506699509,0.997986236184634,1.00317717471319,0.992795297656075,-1.33226762955019e-13,-1.33226762955019e-13,-8.88178419700125e-14
"274",100,13.7954102467084,3.29884058872007,0.013,14,27.3,2e-04,13.5222428215459,13.6639554433754,13.3805301997165,0.997986236184625,1.00317717471317,0.992795297656084,-4.44089209850063e-14,-4.44089209850063e-14,4.44089209850063e-14
"275",100,13.8972249362567,3.31092425388021,0.013,14,27.4,2e-04,13.6220414451644,13.7642731608467,13.4798097294821,0.997986236184625,1.00317717471318,0.992795297656084,4.44089209850063e-14,8.88178419700125e-14,-4.44089209850063e-14
"276",100,13.9990396258051,3.32300791904036,0.013,14,27.5,2e-04,13.7218400687829,13.8645908783180,13.5790892592477,0.997986236184634,1.00317717471319,0.992795297656075,1.33226762955019e-13,4.44089209850063e-14,8.88178419700125e-14
"277",100,14.1008543153535,3.33509158420051,0.013,14,27.6,2e-04,13.8216386924013,13.9649085957893,13.6783687890133,0.997986236184651,1.00317717471319,0.992795297656102,0,-4.44089209850063e-14,4.44089209850063e-14
"278",100,14.2026690049019,3.34717524936065,0.013,14,27.7,2e-04,13.9214373160198,14.0652263132607,13.7776483187789,0.997986236184634,1.00317717471318,0.992795297656084,-8.88178419700125e-14,0,-1.33226762955019e-13
"279",100,14.3044836944503,3.3592589145208,0.013,14,27.8,2e-04,14.0212359396383,14.165544030732,13.8769278485445,0.997986236184634,1.00317717471319,0.992795297656075,-4.44089209850063e-14,-8.88178419700125e-14,-4.44089209850063e-14
"280",100,14.4062983839987,3.37134257968095,0.013,14,27.9,2e-04,14.1210345632567,14.2658617482033,13.9762073783102,0.997986236184625,1.00317717471317,0.992795297656075,-1,-1,-1
"281",100,14.5081130735470,3.38342624484109,0.013,14,28,2e-04,14.2208331868752,14.3661794656746,14.0754869080758,-1,-1,-1,-1,-1,-1
