"","T","payoffAve","payoffStdDev","sigma","K","S0","r","C","Cup","Clow","D","Dup","Dlow","G","Gup","Glow"
"205",100,6.56225682105587,0.325395259032081,0.013,14,20.4,2e-04,6.43231542989717,6.49482887341276,6.36980198638157,0.98799494393095,0.991059328417014,0.984930559444894,-2.22044604925031e-14,2.22044604925031e-14,-2.22044604925031e-14
"206",100,6.66305219762967,0.326990333831257,0.013,14,20.5,2e-04,6.53111492429026,6.59393480625446,6.46829504232606,0.987994943930963,0.991059328417028,0.984930559444903,2.66453525910038e-13,2.22044604925031e-13,2.44249065417534e-13
"207",100,6.76384757420347,0.328585408630432,0.013,14,20.6,2e-04,6.62991441868336,6.69304073909616,6.56678809827055,0.987994943931003,0.991059328417059,0.984930559444943,6.66133814775094e-14,4.44089209850063e-14,8.88178419700125e-14
"208",100,6.86464295077728,0.330180483429610,0.013,14,20.7,2e-04,6.72871391307646,6.79214667193787,6.66528115421505,0.987994943930977,0.991059328417037,0.98493055944492,-2.22044604925031e-13,-1.99840144432528e-13,-2.22044604925031e-13
"209",100,6.96543832735108,0.331775558228786,0.013,14,20.8,2e-04,6.82751340746955,6.89125260477957,6.76377421015954,0.987994943930959,0.991059328417019,0.984930559444899,-1.11022302462516e-13,-1.33226762955019e-13,-1.33226762955019e-13
"210",100,7.06623370392489,0.333370633027965,0.013,14,20.9,2e-04,6.92631290186265,6.99035853762128,6.86226726610403,0.987994943930954,0.99105932841701,0.984930559444894,0,0,2.22044604925031e-14
"211",100,7.16702908049868,0.334965707827142,0.013,14,21,2e-04,7.02511239625574,7.08946447046297,6.96076032204852,0.987994943930959,0.991059328417019,0.984930559444903,1.33226762955019e-13,1.55431223447522e-13,1.33226762955019e-13
"212",100,7.26782445707249,0.336560782626317,0.013,14,21.1,2e-04,7.12391189064884,7.18857040330468,7.05925337799301,0.98799494393098,0.991059328417041,0.98493055944492,4.44089209850063e-14,2.22044604925031e-14,2.22044604925031e-14
"213",100,7.3686198336463,0.338155857425495,0.013,14,21.2,2e-04,7.22271138504194,7.28767633614638,7.1577464339375,0.987994943930968,0.991059328417023,0.984930559444908,-8.88178419700125e-14,-1.11022302462516e-13,-8.88178419700125e-14
"214",100,7.4694152102201,0.339750932224672,0.013,14,21.3,2e-04,7.32151087943504,7.38678226898808,7.25623948988199,0.987994943930963,0.991059328417019,0.984930559444903,-2.22044604925031e-14,0,-2.22044604925031e-14
"215",100,7.5702105867939,0.34134600702385,0.013,14,21.4,2e-04,7.42031037382813,7.48588820182979,7.35473254582648,0.987994943930963,0.991059328417023,0.984930559444903,6.66133814775094e-14,8.88178419700125e-14,8.88178419700125e-14
"216",100,7.6710059633677,0.342941081823025,0.013,14,21.5,2e-04,7.51910986822123,7.58499413467149,7.45322560177097,0.987994943930977,0.991059328417037,0.98493055944492,8.88178419700125e-14,4.44089209850063e-14,1.11022302462516e-13
"217",100,7.77180133994151,0.344536156622203,0.013,14,21.6,2e-04,7.61790936261433,7.6841000675132,7.55171865771546,0.98799494393098,0.991059328417032,0.984930559444925,-1.33226762955019e-13,-1.55431223447522e-13,-1.55431223447522e-13
"218",100,7.87259671651531,0.346131231421378,0.013,14,21.7,2e-04,7.71670885700743,7.7832060003549,7.65021171365996,0.98799494393095,0.991059328417006,0.98493055944489,-1.33226762955019e-13,-6.66133814775094e-14,-1.55431223447522e-13
"219",100,7.97339209308911,0.347726306220558,0.013,14,21.8,2e-04,7.81550835140052,7.8823119331966,7.74870476960444,0.987994943930954,0.991059328417019,0.984930559444894,8.88178419700125e-14,1.55431223447522e-13,1.11022302462516e-13
"220",100,8.07418746966292,0.349321381019733,0.013,14,21.9,2e-04,7.91430784579362,7.9814178660383,7.84719782554893,0.987994943930968,0.991059328417037,0.984930559444912,8.88178419700125e-14,8.88178419700125e-14,1.11022302462516e-13
"221",100,8.17498284623672,0.350916455818909,0.013,14,22,2e-04,8.01310734018671,8.08052379888,7.94569088149342,0.987994943930972,0.991059328417037,0.984930559444916,1.33226762955019e-13,2.22044604925031e-14,1.33226762955019e-13
"222",100,8.27577822281052,0.352511530618087,0.013,14,22.1,2e-04,8.11190683457981,8.1796297317217,8.04418393743792,0.987994943930994,0.991059328417041,0.984930559444939,2.22044604925031e-14,-2.22044604925031e-14,-2.22044604925031e-14
"223",100,8.37657359938433,0.354106605417261,0.013,14,22.2,2e-04,8.21070632897291,8.27873566456341,8.14267699338241,0.987994943930977,0.991059328417032,0.984930559444912,-2.22044604925031e-13,-1.33226762955019e-13,-2.66453525910038e-13
"224",100,8.47736897595813,0.355701680216440,0.013,14,22.3,2e-04,8.309505823366,8.37784159740511,8.2411700493269,0.98799494393095,0.991059328417014,0.984930559444885,-8.88178419700125e-14,-8.88178419700125e-14,-8.88178419700125e-14
"225",100,8.57816435253193,0.357296755015617,0.013,14,22.4,2e-04,8.4083053177591,8.47694753024681,8.33966310527139,0.987994943930959,0.991059328417014,0.984930559444894,8.88178419700125e-14,8.88178419700125e-14,1.33226762955019e-13
"226",100,8.67895972910573,0.358891829814793,0.013,14,22.5,2e-04,8.5071048121522,8.57605346308852,8.43815616121588,0.987994943930968,0.991059328417032,0.984930559444912,8.88178419700125e-14,8.88178419700125e-14,2.22044604925031e-13
"227",100,8.77975510567954,0.360486904613971,0.013,14,22.6,2e-04,8.6059043065453,8.67515939593022,8.53664921716037,0.987994943930977,0.991059328417032,0.984930559444939,0,-4.44089209850063e-14,-4.44089209850063e-14
"228",100,8.88055048225334,0.362081979413147,0.013,14,22.7,2e-04,8.7047038009384,8.77426532877192,8.63514227310487,0.987994943930968,0.991059328417023,0.984930559444903,-4.44089209850063e-14,-4.44089209850063e-14,-1.77635683940025e-13
"229",100,8.98134585882715,0.363677054212327,0.013,14,22.8,2e-04,8.80350329533149,8.87337126161362,8.73363532904935,0.987994943930968,0.991059328417023,0.984930559444903,-4.44089209850063e-14,-8.88178419700125e-14,4.44089209850063e-14
"230",100,9.08214123540095,0.365272129011501,0.013,14,22.9,2e-04,8.90230278972459,8.97247719445533,8.83212838499385,0.987994943930959,0.991059328417006,0.984930559444912,-4.44089209850063e-14,0,-8.88178419700125e-14
"231",100,9.18293661197475,0.366867203810677,0.013,14,23,2e-04,9.00110228411768,9.07158312729702,8.93062144093834,0.987994943930959,0.991059328417023,0.984930559444885,8.88178419700125e-14,2.22044604925031e-13,0
"232",100,9.28373198854855,0.368462278609856,0.013,14,23.1,2e-04,9.09990177851078,9.17068906013873,9.02911449688282,0.987994943930977,0.99105932841705,0.984930559444912,0,0,1.33226762955019e-13
"233",100,9.38452736512236,0.370057353409033,0.013,14,23.2,2e-04,9.19870127290388,9.26979499298043,9.12760755282732,0.987994943930959,0.991059328417023,0.984930559444912,-4.44089209850063e-14,-1.77635683940025e-13,0
"234",100,9.48532274169616,0.37165242820821,0.013,14,23.3,2e-04,9.29750076729697,9.36890092582214,9.2261006087718,0.987994943930968,0.991059328417014,0.984930559444912,8.88178419700125e-14,0,4.44089209850063e-14
"235",100,9.58611811826997,0.373247503007385,0.013,14,23.4,2e-04,9.39630026169007,9.46800685866384,9.3245936647163,0.987994943930977,0.991059328417023,0.98493055944492,0,4.44089209850063e-14,0
"236",100,9.68691349484377,0.374842577806562,0.013,14,23.5,2e-04,9.49509975608317,9.56711279150554,9.4230867206608,0.987994943930968,0.991059328417023,0.984930559444912,0,4.44089209850063e-14,-4.44089209850063e-14
"237",100,9.78770887141757,0.376437652605740,0.013,14,23.6,2e-04,9.59389925047626,9.66621872434724,9.52157977660528,0.987994943930977,0.991059328417032,0.984930559444912,0,0,-4.44089209850063e-14
"238",100,9.88850424799138,0.378032727404916,0.013,14,23.7,2e-04,9.69269874486936,9.76532465718895,9.62007283254977,0.987994943930968,0.991059328417023,0.984930559444903,-8.88178419700125e-14,-4.44089209850063e-14,0
"239",100,9.98929962456518,0.379627802204092,0.013,14,23.8,2e-04,9.79149823926246,9.86443059003065,9.71856588849426,0.987994943930959,0.991059328417023,0.984930559444912,0,4.44089209850063e-14,4.44089209850063e-14
"240",100,10.0900950011390,0.381222877003271,0.013,14,23.9,2e-04,9.89029773365555,9.96353652287235,9.81705894443876,0.987994943930968,0.991059328417032,0.984930559444912,4.44089209850063e-14,0,-4.44089209850063e-14
"241",100,10.1908903777128,0.382817951802447,0.013,14,24,2e-04,9.98909722804865,10.0626424557141,9.91555200038325,0.987994943930968,0.991059328417023,0.984930559444903,4.44089209850063e-14,0,4.44089209850063e-14
"242",100,10.2916857542866,0.384413026601623,0.013,14,24.1,2e-04,10.0878967224417,10.1617483885558,10.0140450563277,0.987994943930977,0.991059328417032,0.98493055944492,0,0,0
"243",100,10.3924811308604,0.3860081014008,0.013,14,24.2,2e-04,10.1866962168348,10.2608543213975,10.1125381122722,0.987994943930968,0.991059328417023,0.984930559444903,-8.88178419700125e-14,-8.88178419700125e-14,-1.33226762955019e-13
"244",100,10.4932765074342,0.387603176199977,0.013,14,24.3,2e-04,10.2854957112279,10.3599602542392,10.2110311682167,0.987994943930959,0.991059328417014,0.984930559444894,-4.44089209850063e-14,0,4.44089209850063e-14
"245",100,10.594071884008,0.389198250999155,0.013,14,24.4,2e-04,10.3842952056210,10.4590661870809,10.3095242241612,0.987994943930959,0.991059328417023,0.984930559444912,4.44089209850063e-14,8.88178419700125e-14,8.88178419700125e-14
"246",100,10.6948672605818,0.39079332579833,0.013,14,24.5,2e-04,10.4830947000141,10.5581721199226,10.4080172801057,0.987994943930968,0.991059328417032,0.984930559444912,8.88178419700125e-14,4.44089209850063e-14,0
"247",100,10.7956626371556,0.392388400597511,0.013,14,24.6,2e-04,10.5818941944072,10.6572780527643,10.5065103360502,0.987994943930977,0.991059328417032,0.984930559444912,-4.44089209850063e-14,-4.44089209850063e-14,-4.44089209850063e-14
"248",100,10.8964580137294,0.393983475396684,0.013,14,24.7,2e-04,10.6806936888003,10.7563839856060,10.6050033919947,0.987994943930959,0.991059328417023,0.984930559444903,0,0,0
"249",100,10.9972533903032,0.395578550195864,0.013,14,24.8,2e-04,10.7794931831934,10.8554899184477,10.7034964479392,0.987994943930977,0.991059328417032,0.984930559444912,8.88178419700125e-14,4.44089209850063e-14,4.44089209850063e-14
"250",100,11.0980487668770,0.39717362499504,0.013,14,24.9,2e-04,10.8782926775865,10.9545958512894,10.8019895038837,0.987994943930977,0.991059328417032,0.984930559444912,-8.88178419700125e-14,-4.44089209850063e-14,-4.44089209850063e-14
"251",100,11.1988441434508,0.398768699794215,0.013,14,25,2e-04,10.9770921719796,11.0537017841311,10.9004825598282,0.987994943930959,0.991059328417023,0.984930559444903,-4.44089209850063e-14,0,0
"252",100,11.2996395200246,0.400363774593392,0.013,14,25.1,2e-04,11.0758916663727,11.1528077169728,10.9989756157726,0.987994943930968,0.991059328417032,0.984930559444912,4.44089209850063e-14,4.44089209850063e-14,4.44089209850063e-14
"253",100,11.4004348965984,0.401958849392568,0.013,14,25.2,2e-04,11.1746911607658,11.2519136498145,11.0974686717171,0.987994943930968,0.991059328417032,0.984930559444912,-4.44089209850063e-14,-8.88178419700125e-14,-4.44089209850063e-14
"254",100,11.5012302731722,0.403553924191746,0.013,14,25.3,2e-04,11.2734906551589,11.3510195826562,11.1959617276616,0.987994943930959,0.991059328417014,0.984930559444903,-4.44089209850063e-14,-8.88178419700125e-14,-8.88178419700125e-14
"255",100,11.6020256497460,0.405148998990924,0.013,14,25.4,2e-04,11.372290149552,11.4501255154979,11.2944547836061,0.987994943930959,0.991059328417014,0.984930559444894,8.88178419700125e-14,8.88178419700125e-14,4.44089209850063e-14
"256",100,11.7028210263198,0.4067440737901,0.013,14,25.5,2e-04,11.4710896439451,11.5492314483396,11.3929478395506,0.987994943930977,0.991059328417032,0.984930559444912,8.88178419700125e-14,8.88178419700125e-14,8.88178419700125e-14
"257",100,11.8036164028936,0.408339148589276,0.013,14,25.6,2e-04,11.5698891383382,11.6483373811813,11.4914408954951,0.987994943930977,0.991059328417032,0.984930559444912,-8.88178419700125e-14,-4.44089209850063e-14,-4.44089209850063e-14
"258",100,11.9044117794674,0.409934223388455,0.013,14,25.7,2e-04,11.6686886327313,11.747443314023,11.5899339514396,0.987994943930959,0.991059328417023,0.984930559444903,0,4.44089209850063e-14,8.88178419700125e-14
"259",100,12.0052071560412,0.411529298187631,0.013,14,25.8,2e-04,11.7674881271244,11.8465492468647,11.6884270073841,0.987994943930977,0.991059328417041,0.98493055944493,0,-4.44089209850063e-14,0
"260",100,12.1060025326150,0.413124372986807,0.013,14,25.9,2e-04,11.8662876215175,11.9456551797064,11.7869200633286,0.987994943930959,0.991059328417014,0.984930559444903,-8.88178419700125e-14,-1.33226762955019e-13,-1.77635683940025e-13
"261",100,12.2067979091888,0.414719447785985,0.013,14,26,2e-04,11.9650871159106,12.0447611125481,11.8854131192731,0.987994943930959,0.991059328417014,0.984930559444894,1.77635683940025e-13,1.77635683940025e-13,1.33226762955019e-13
"262",100,12.3075932857627,0.41631452258516,0.013,14,26.1,2e-04,12.0638866103037,12.1438670453898,11.9839061752176,0.987994943930994,0.99105932841705,0.98493055944493,0,0,0
"263",100,12.4083886623365,0.417909597384338,0.013,14,26.2,2e-04,12.1626861046968,12.2429729782315,12.0823992311620,0.987994943930959,0.991059328417014,0.984930559444894,-1.33226762955019e-13,-1.33226762955019e-13,-1.33226762955019e-13
"264",100,12.5091840389103,0.419504672183514,0.013,14,26.3,2e-04,12.2614855990899,12.3420789110732,12.1808922871065,0.987994943930968,0.991059328417023,0.984930559444903,4.44089209850063e-14,8.88178419700125e-14,1.33226762955019e-13
"265",100,12.6099794154841,0.421099746982691,0.013,14,26.4,2e-04,12.3602850934830,12.4411848439149,12.2793853430510,0.987994943930968,0.991059328417032,0.98493055944492,-4.44089209850063e-14,0,0
"266",100,12.7107747920579,0.422694821781869,0.013,14,26.5,2e-04,12.4590845878761,12.5402907767566,12.3778783989955,0.987994943930959,0.991059328417023,0.984930559444903,8.88178419700125e-14,4.44089209850063e-14,0
"267",100,12.8115701686317,0.424289896581046,0.013,14,26.6,2e-04,12.5578840822692,12.6393967095983,12.47637145494,0.987994943930985,0.991059328417041,0.98493055944492,4.44089209850063e-14,0,4.44089209850063e-14
"268",100,12.9123655452055,0.425884971380222,0.013,14,26.7,2e-04,12.6566835766623,12.7385026424400,12.5748645108845,0.987994943930968,0.991059328417023,0.984930559444912,-1.33226762955019e-13,-1.33226762955019e-13,-1.33226762955019e-13
"269",100,13.0131609217793,0.427480046179400,0.013,14,26.8,2e-04,12.7554830710554,12.8376085752817,12.673357566829,0.987994943930959,0.991059328417014,0.984930559444894,-4.44089209850063e-14,-4.44089209850063e-14,-8.88178419700125e-14
"270",100,13.1139562983531,0.429075120978575,0.013,14,26.9,2e-04,12.8542825654485,12.9367145081234,12.7718506227735,0.987994943930959,0.991059328417014,0.984930559444894,0,4.44089209850063e-14,8.88178419700125e-14
"271",100,13.2147516749269,0.430670195777753,0.013,14,27,2e-04,12.9530820598416,13.0358204409651,12.8703436787180,0.987994943930959,0.991059328417023,0.984930559444912,1.33226762955019e-13,1.77635683940025e-13,1.77635683940025e-13
"272",100,13.3155470515007,0.432265270576929,0.013,14,27.1,2e-04,13.0518815542346,13.1349263738068,12.9688367346625,0.987994943930985,0.99105932841705,0.98493055944493,0,-4.44089209850063e-14,-8.88178419700125e-14
"273",100,13.4163424280745,0.433860345376107,0.013,14,27.2,2e-04,13.1506810486277,13.2340323066485,13.0673297906070,0.987994943930959,0.991059328417014,0.984930559444894,-1.33226762955019e-13,-1.77635683940025e-13,-1.33226762955019e-13
"274",100,13.5171378046483,0.435455420175283,0.013,14,27.3,2e-04,13.2494805430208,13.3331382394902,13.1658228465514,0.987994943930959,0.991059328417014,0.984930559444903,8.88178419700125e-14,8.88178419700125e-14,8.88178419700125e-14
"275",100,13.6179331812221,0.43705049497446,0.013,14,27.4,2e-04,13.3482800374139,13.4322441723319,13.2643159024959,0.987994943930977,0.991059328417032,0.984930559444912,4.44089209850063e-14,4.44089209850063e-14,0
"276",100,13.7187285577959,0.438645569773637,0.013,14,27.5,2e-04,13.4470795318070,13.5313501051736,13.3628089584404,0.987994943930968,0.991059328417023,0.984930559444903,4.44089209850063e-14,4.44089209850063e-14,8.88178419700125e-14
"277",100,13.8195239343697,0.440240644572813,0.013,14,27.6,2e-04,13.5458790262001,13.6304560380153,13.4613020143849,0.987994943930985,0.991059328417041,0.98493055944493,-4.44089209850063e-14,-4.44089209850063e-14,4.44089209850063e-14
"278",100,13.9203193109435,0.441835719371991,0.013,14,27.7,2e-04,13.6446785205932,13.7295619708571,13.5597950703294,0.987994943930959,0.991059328417014,0.984930559444912,-1.33226762955019e-13,-8.88178419700125e-14,-1.33226762955019e-13
"279",100,14.0211146875173,0.443430794171166,0.013,14,27.8,2e-04,13.7434780149863,13.8286679036988,13.6582881262739,0.987994943930959,0.991059328417023,0.984930559444903,4.44089209850063e-14,8.88178419700125e-14,-4.44089209850063e-14
"280",100,14.1219100640911,0.445025868970346,0.013,14,27.9,2e-04,13.8422775093794,13.9277738365405,13.7567811822184,0.987994943930968,0.991059328417032,0.984930559444903,-1,-1,-1
"281",100,14.2227054406649,0.446620943769521,0.013,14,28,2e-04,13.9410770037725,14.0268797693822,13.8552742381629,-1,-1,-1,-1,-1,-1
